Iteration;idlv_isd;isd_clasp;isd_wasp;idlv+clasp_isd;idlv+wasp_isd;idlv_isd_tot;clasp_isd_tot;wasp_isd_tot;idlv+clasp_isd_tot;idlv+wasp_isd_tot;idlv_noisd;noisd_clasp;noisd_wasp;idlv+clasp_noisd;idlv+wasp_noisd;idlv_noisd_tot;clasp_noisd_tot;wasp_noisd_tot;idlv+clasp_noisd_tot;idlv+wasp_noisd_tot;isd_vmrss_;noisd_vmrss_;isd_file_size;noisd_file_size;ticker_incr;ticker_clingo
967;0.000933;0.01221156120300293;0.023848533630371094;0.0131445612030029;0.0247815336303711;0.941244999999999;9.65006065368652;17.5947036743164;10.5913056536865;18.5359486743164;0.001035;0.014507532119750977;0.03758072853088379;0.015542532119751;0.0386157285308838;1.016211;10.5872287750244;24.6949775218964;11.6034397750244;25.7111885218964;11072;8344;187;237;14.665386216;561.858799039
968;0.000946;0.014936208724975586;0.02646350860595703;0.0158822087249756;0.027409508605957;0.942190999999999;9.6649968624115;17.6211671829224;10.6071878624115;18.5633581829224;0.001026;0.01481771469116211;0.03626537322998047;0.0158437146911621;0.0372913732299805;1.017237;10.6020464897156;24.7312428951263;11.6192834897156;25.7484798951263;11072;8344;188;237;14.673569821;562.767308686
969;0.000943;0.01275944709777832;0.02281975746154785;0.0137024470977783;0.0237627574615479;0.943133999999999;9.67775630950928;17.6439869403839;10.6208903095093;18.5871209403839;0.001076;0.015459775924682617;0.03661608695983887;0.0165357759246826;0.0376920869598389;1.018313;10.6175062656403;24.7678589820862;11.6358192656402;25.7861719820862;11072;8344;188;237;14.682227028;563.767308686
970;0.000949;0.013950586318969727;0.02651238441467285;0.0148995863189697;0.0274613844146729;0.944082999999999;9.69170689582825;17.6704993247986;10.6357898958283;18.6145823247986;0.00102;0.013714075088500977;0.033754825592041016;0.014734075088501;0.034774825592041;1.019333;10.6312203407288;24.8016138076782;11.6505533407287;25.8209468076782;11072;8344;188;237;14.696256314;564.09526944
971;0.000945;0.013228654861450195;0.024818897247314453;0.0141736548614502;0.0257638972473145;0.945027999999999;9.7049355506897;17.6953182220459;10.6499635506897;18.6403462220459;0.001019;0.013514280319213867;0.033822059631347656;0.0145332803192139;0.0348410596313477;1.020352;10.644734621048;24.8354358673096;11.665086621048;25.8557878673096;11072;8344;188;237;14.704604476;564.841171796
972;0.000954;0.01404571533203125;0.023060321807861328;0.0149997153320312;0.0240143218078613;0.945981999999999;9.71898126602173;17.7183785438538;10.6649632660217;18.6643605438538;0.001071;0.014923334121704102;0.03489184379577637;0.0159943341217041;0.0359628437957764;1.021423;10.6596579551697;24.8703277111053;11.6810809551697;25.8917507111053;11072;8344;188;238;14.713753728;565.841171796
973;0.000923;0.014153242111206055;0.02526068687438965;0.0150762421112061;0.0261836868743896;0.946904999999999;9.73313450813293;17.7436392307281;10.6800395081329;18.6905442307282;0.001038;0.013684511184692383;0.03391098976135254;0.0147225111846924;0.0349489897613525;1.022461;10.6733424663544;24.9042387008667;11.6958034663544;25.9266997008667;11276;8344;188;238;14.723425644;566.006174016
974;0.000956;0.013766765594482422;0.02491021156311035;0.0147227655944824;0.0258662115631104;0.947860999999999;9.74690127372742;17.7685494422913;10.6947622737274;18.7164104422913;0.001024;0.013775825500488281;0.03745913505554199;0.0147998255004883;0.038483135055542;1.023485;10.6871182918549;24.9416978359222;11.7106032918548;25.9651828359222;11276;8344;188;238;14.732476046;567.006174016
975;0.000956;0.013840675354003906;0.022670507431030273;0.0147966753540039;0.0236265074310303;0.948816999999998;9.76074194908142;17.7912199497223;10.7095589490814;18.7400369497223;0.001102;0.013388872146606445;0.03411436080932617;0.0144908721466064;0.0352163608093262;1.024587;10.7005071640015;24.9758121967316;11.7250941640015;26.0003991967316;11276;8344;188;238;14.7410346;567.312549358
976;0.000973;0.012592315673828125;0.0247955322265625;0.0135653156738281;0.0257685322265625;0.949789999999998;9.77333426475525;17.8160154819489;10.7231242647553;18.7658054819489;0.001032;0.013944149017333984;0.03414344787597656;0.014976149017334;0.0351754478759766;1.025619;10.7144513130188;25.0099556446075;11.7400703130188;26.0355746446075;11276;8344;189;238;14.749077025;568.045425364
977;0.000985;0.013909101486206055;0.024028778076171875;0.0148941014862061;0.0250137780761719;0.950774999999998;9.78724336624146;17.840044260025;10.7380183662415;18.790819260025;0.00101;0.015354156494140625;0.03862762451171875;0.0163641564941406;0.0396376245117187;1.026629;10.7298054695129;25.0485832691193;11.7564344695129;26.0752122691193;11276;8344;189;238;14.757277203;569.045425364
978;0.000955;0.01393747329711914;0.0278780460357666;0.0148924732971191;0.0288330460357666;0.951729999999999;9.80118083953857;17.8679223060608;10.7529108395386;18.8196523060608;0.001027;0.013829708099365234;0.03701162338256836;0.0148567080993652;0.0380386233825684;1.027656;10.7436351776123;25.0855948925018;11.7712911776123;26.1132508925018;11276;8344;189;238;14.767477144;569.203380437
979;0.000986;0.01486349105834961;0.022695064544677734;0.0158494910583496;0.0236810645446777;0.952715999999999;9.81604433059692;17.8906173706055;10.7687603305969;18.8433333706055;0.001034;0.01470804214477539;0.03518819808959961;0.0157420421447754;0.0362221980895996;1.02869;10.7583432197571;25.1207830905914;11.7870332197571;26.1494730905914;11276;8344;189;239;14.776890542;570.203380437
980;0.00095;0.013397455215454102;0.02359485626220703;0.0143474552154541;0.024544856262207;0.953665999999999;9.82944178581238;17.9142122268677;10.7831077858124;18.8678782268677;0.001054;0.0161435604095459;0.03784060478210449;0.0171975604095459;0.0388946047821045;1.029744;10.7744867801666;25.1586236953735;11.8042307801666;26.1883676953735;11276;8344;189;239;14.785690855;570.508306977
981;0.000988;0.012970685958862305;0.024965524673461914;0.0139586859588623;0.0259535246734619;0.954653999999999;9.84241247177124;17.9391777515411;10.7970664717712;18.8938317515412;0.001028;0.014104127883911133;0.03609943389892578;0.0151321278839111;0.0371274338989258;1.030772;10.7885909080505;25.1947231292725;11.8193629080505;26.2254951292725;11276;8344;189;239;14.793880935;571.340079571
982;0.000923;0.013891220092773438;0.022927522659301758;0.0148142200927734;0.0238505226593018;0.955576999999999;9.85630369186401;17.9621052742004;10.811880691864;18.9176822742005;0.001054;0.016180992126464844;0.03598380088806152;0.0172349921264648;0.0370378008880615;1.031826;10.804771900177;25.2307069301605;11.836597900177;26.2625329301605;11276;8344;189;239;14.802035448;572.340079571
983;0.000993;0.013542890548706055;0.023658037185668945;0.0145358905487061;0.0246510371856689;0.956569999999999;9.86984658241272;17.9857633113861;10.8264165824127;18.9423333113861;0.001033;0.015110254287719727;0.0381159782409668;0.0161432542877197;0.0391489782409668;1.032859;10.8198821544647;25.2688229084015;11.8527411544647;26.3016819084015;11276;8344;189;239;14.81026482;572.59582231
984;0.00094;0.014904260635375977;0.023188114166259766;0.015844260635376;0.0241281141662598;0.957509999999999;9.8847508430481;18.0089514255524;10.8422608430481;18.9664614255524;0.001021;0.014691829681396484;0.03857541084289551;0.0157128296813965;0.0395964108428955;1.03388;10.8345739841461;25.3073983192444;11.8684539841461;26.3412783192444;11276;8344;189;239;14.819814172;573.59582231
985;0.000976;0.012739181518554688;0.025029659271240234;0.0137151815185547;0.0260056592712402;0.958485999999999;9.89749002456665;18.0339810848236;10.8559760245667;18.9924670848236;0.001048;0.01983809471130371;0.038336753845214844;0.0208860947113037;0.0393847538452149;1.034928;10.8544120788574;25.3457350730896;11.8893400788574;26.3806630730896;11276;8344;190;239;14.829568389;573.983965773
986;0.001002;0.014067888259887695;0.02608013153076172;0.0150698882598877;0.0270821315307617;0.959487999999999;9.91155791282654;18.0600612163544;10.8710459128265;19.0195492163544;0.000975;0.016197681427001953;0.037438392639160156;0.017172681427002;0.0384133926391602;1.035903;10.8706097602844;25.3831734657288;11.9065127602844;26.4190764657288;11276;8344;190;240;14.839307357;574.794215444
987;0.000936;0.014706850051879883;0.026392221450805664;0.0156428500518799;0.0273282214508057;0.960423999999999;9.92626476287842;18.0864534378052;10.8866887628784;19.0468774378052;0.001023;0.014165878295898438;0.03826475143432617;0.0151888782958984;0.0392877514343262;1.036926;10.8847756385803;25.4214382171631;11.9217016385803;26.4583642171631;11276;8344;190;240;14.848751618;575.794215444
988;0.000942;0.014070987701416016;0.02464008331298828;0.015012987701416;0.0255820833129883;0.961365999999999;9.94033575057983;18.1110935211182;10.9017017505798;19.0724595211182;0.001036;0.013471126556396484;0.03628826141357422;0.0145071265563965;0.0373242614135742;1.037962;10.8982467651367;25.4577264785767;11.9362087651367;26.4956884785767;11276;8344;190;240;14.857424161;576.031164362
989;0.000956;0.012351036071777344;0.024065494537353516;0.0133070360717773;0.0250214945373535;0.962321999999999;9.95268678665161;18.1351590156555;10.9150087866516;19.0974810156555;0.00104;0.01527714729309082;0.03749394416809082;0.0163171472930908;0.0385339441680908;1.039002;10.9135239124298;25.4952204227448;11.9525259124298;26.5342224227448;11276;8344;190;240;14.865778711;577.031164362
990;0.000939;0.013281822204589844;0.02286696434020996;0.0142208222045898;0.02380596434021;0.963260999999999;9.9659686088562;18.1580259799957;10.9292296088562;19.1212869799957;0.001073;0.013507843017578125;0.03698229789733887;0.0145808430175781;0.0380552978973389;1.040075;10.9270317554474;25.5322027206421;11.9671067554474;26.5722777206421;11276;8344;190;240;14.874254454;577.417499892
991;0.000976;0.012363672256469727;0.024023771286010742;0.0133396722564697;0.0249997712860107;0.964236999999999;9.97833228111267;18.1820497512817;10.9425692811127;19.1462867512818;0.002457;0.013919353485107422;0.03672289848327637;0.0163763534851074;0.0391798984832764;1.042532;10.9409511089325;25.5689256191254;11.9834831089325;26.6114576191254;11276;8344;190;240;14.882398813;578.233516622
992;0.000952;0.01605534553527832;0.024094343185424805;0.0170073455352783;0.0250463431854248;0.965188999999999;9.99438762664795;18.2061440944672;10.959576626648;19.1713330944672;0.001048;0.013630867004394531;0.03365206718444824;0.0146788670043945;0.0347000671844482;1.04358;10.9545819759369;25.6025776863098;11.9981619759369;26.6461576863098;11276;8344;190;241;14.892138974;579.233516622
993;0.000964;0.012986421585083008;0.02667975425720215;0.013950421585083;0.0276437542572021;0.966152999999998;10.007374048233;18.2328238487244;10.973527048233;19.1989768487244;0.00101;0.019515037536621094;0.03489494323730469;0.0205250375366211;0.0359049432373047;1.04459;10.9740970134735;25.6374726295471;12.0186870134735;26.6820626295471;11276;8344;190;241;14.906267126;579.475018234
994;0.000937;0.014758586883544922;0.023172378540039062;0.0156955868835449;0.0241093785400391;0.967089999999998;10.0221326351166;18.2559962272644;10.9892226351166;19.2230862272644;0.001066;0.015796661376953125;0.03832864761352539;0.0168626613769531;0.0393946476135254;1.045656;10.9898936748505;25.6758012771606;12.0355496748505;26.7214572771606;11276;8344;191;241;14.915707436;580.247508216
995;0.000948;0.013054370880126953;0.02429795265197754;0.014002370880127;0.0252459526519775;0.968037999999998;10.0351870059967;18.2802941799164;11.0032250059967;19.2483321799164;0.001055;0.013932228088378906;0.03709125518798828;0.0149872280883789;0.0381462551879883;1.046711;11.0038259029388;25.7128925323486;12.0505369029388;26.7596035323486;11336;8344;191;241;14.923911768;581.247508216
996;0.000948;0.014139652252197266;0.023268461227416992;0.0150876522521973;0.024216461227417;0.968985999999998;10.0493266582489;18.3035626411438;11.0183126582489;19.2725486411438;0.001038;0.013524293899536133;0.035999298095703125;0.0145622938995361;0.0370372980957031;1.047749;11.0173501968384;25.7488918304443;12.0650991968384;26.7966408304443;11336;8344;191;241;14.931853295;581.449210124
997;0.000931;0.013406753540039062;0.023389816284179688;0.0143377535400391;0.0243208162841797;0.969916999999998;10.0627334117889;18.326952457428;11.0326504117889;19.296869457428;0.001025;0.013865470886230469;0.037023067474365234;0.0148904708862305;0.0380480674743652;1.048774;11.0312156677246;25.7859148979187;12.0799896677246;26.8346888979187;11336;8344;191;241;14.940609562;582.449210124
998;0.000951;0.01223897933959961;0.02333545684814453;0.0131899793395996;0.0242864568481445;0.970867999999998;10.0749723911285;18.3502879142761;11.0458403911285;19.3211559142761;0.00105;0.014017820358276367;0.03435325622558594;0.0150678203582764;0.0354032562255859;1.049824;11.0452334880829;25.8202681541443;12.0950574880829;26.8700921541443;11336;8344;191;241;14.972608203;582.797241268
999;0.000923;0.015274763107299805;0.02426743507385254;0.0161977631072998;0.0251904350738525;0.971790999999998;10.0902471542358;18.37455534935;11.0620381542358;19.34634634935;0.001039;0.01488947868347168;0.037450551986694336;0.0159284786834717;0.0384895519866943;1.050863;11.0601229667664;25.857718706131;12.1109859667663;26.908581706131;11336;8344;191;242;14.988802737;583.576205646
1000;0.000945;0.01402902603149414;0.024125099182128906;0.0149740260314941;0.0250700991821289;0.972735999999998;10.1042761802673;18.3986804485321;11.0770121802673;19.3714164485321;0.001068;0.01382303237915039;0.03829360008239746;0.0148910323791504;0.0393616000823975;1.051931;11.0739459991455;25.8960123062134;12.1258769991455;26.9479433062134;11336;8344;191;242;15.001424824;584.576205646
1001;0.000916;0.012520551681518555;0.025389671325683594;0.0134365516815186;0.0263056713256836;0.973651999999998;10.1167967319489;18.4240701198578;11.0904487319489;19.3977221198578;0.001044;0.013825178146362305;0.03638815879821777;0.0148691781463623;0.0374321587982178;1.052975;11.0877711772919;25.9324004650116;12.1407461772919;26.9853754650116;11336;8344;191;242;15.011993529;584.790939346
1002;0.000966;0.013129949569702148;0.025621891021728516;0.0140959495697021;0.0265878910217285;0.974617999999998;10.1299266815186;18.4496920108795;11.1045446815186;19.4243100108795;0.001015;0.013854265213012695;0.03774547576904297;0.0148692652130127;0.038760475769043;1.05399;11.1016254425049;25.9701459407806;12.1556154425049;27.0241359407806;11336;8344;191;242;15.040340938;585.790939346
1003;0.000959;0.014226436614990234;0.025220394134521484;0.0151854366149902;0.0261793941345215;0.975576999999998;10.1441531181335;18.474912405014;11.1197301181335;19.4504894050141;0.001048;0.01571035385131836;0.0352327823638916;0.0167583538513184;0.0362807823638916;1.055038;11.1173357963562;26.0053787231445;12.1723737963562;27.0604167231445;11336;8344;191;242;15.050532128;586.153870859
1004;0.00096;0.01609015464782715;0.025728702545166016;0.0170501546478271;0.026688702545166;0.976536999999998;10.1602432727814;18.5006411075592;11.1367802727814;19.4771781075592;0.001052;0.015881061553955078;0.038561105728149414;0.0169330615539551;0.0396131057281494;1.05609;11.1332168579102;26.0439398288727;12.1893068579101;27.1000298288727;11336;8344;192;242;15.063178523;586.985547404
1005;0.001015;0.015163660049438477;0.02706623077392578;0.0161786600494385;0.0280812307739258;0.977551999999998;10.1754069328308;18.5277073383331;11.1529589328308;19.5052593383332;0.001029;0.013611793518066406;0.03482794761657715;0.0146407935180664;0.0358569476165772;1.057119;11.1468286514282;26.0787677764893;12.2039476514282;27.1358867764893;11336;8344;192;242;15.076231091;587.985547404
1006;0.00093;0.01396942138671875;0.02535247802734375;0.0148994213867188;0.0262824780273438;0.978481999999998;10.1893763542175;18.5530598163605;11.1678583542175;19.5315418163605;0.001027;0.018216609954833984;0.037047624588012695;0.019243609954834;0.0380746245880127;1.058146;11.1650452613831;26.1158154010773;12.223191261383;27.1739614010773;11336;8344;192;242;15.088150566;588.296497501
1007;0.000933;0.01264643669128418;0.024135351181030273;0.0135794366912842;0.0250683511810303;0.979414999999998;10.2020227909088;18.5771951675415;11.1814377909088;19.5566101675415;0.001028;0.014302253723144531;0.03742814064025879;0.0153302537231445;0.0384561406402588;1.059174;11.1793475151062;26.1532435417175;12.2385215151062;27.2124175417175;11336;8344;192;242;15.097746261;589.151173635
1008;0.000944;0.013884544372558594;0.027141809463500977;0.0148285443725586;0.028085809463501;0.980358999999998;10.2159073352814;18.604336977005;11.1962663352814;19.584695977005;0.001035;0.013703346252441406;0.03559589385986328;0.0147383462524414;0.0366308938598633;1.060209;11.1930508613586;26.1888394355774;12.2532598613586;27.2490484355774;11336;8344;192;242;15.107887942;590.151173635
1009;0.000955;0.014452934265136719;0.024389982223510742;0.0154079342651367;0.0253449822235107;0.981313999999998;10.2303602695465;18.6287269592285;11.2116742695465;19.6100409592285;0.001023;0.01483917236328125;0.036566734313964844;0.0158621723632812;0.0375897343139649;1.061232;11.2078900337219;26.2254061698914;12.2691220337219;27.2866381698914;11336;8344;192;242;15.117822375;590.434005243
1010;0.000957;0.01425313949584961;0.02519702911376953;0.0152101394958496;0.0261540291137695;0.982270999999998;10.2446134090424;18.6539239883423;11.2268844090424;19.6361949883423;0.001039;0.01505136489868164;0.034937381744384766;0.0160903648986816;0.0359763817443848;1.062271;11.2229413986206;26.2603435516357;12.2852123986206;27.3226145516357;11336;8344;192;242;15.127648265;591.147157065
1011;0.000957;0.014202594757080078;0.02394556999206543;0.0151595947570801;0.0249025699920654;0.983227999999998;10.2588160037994;18.6778695583344;11.2420440037994;19.6610975583344;0.00102;0.014329195022583008;0.03767585754394531;0.015349195022583;0.0386958575439453;1.063291;11.2372705936432;26.2980194091797;12.3005615936432;27.3613104091797;11336;8344;192;243;15.138883056;592.147157065
1012;0.000936;0.01316380500793457;0.024382591247558594;0.0140998050079346;0.0253185912475586;0.984163999999998;10.2719798088074;18.7022521495819;11.2561438088074;19.6864161495819;0.001016;0.014388799667358398;0.03938436508178711;0.0154047996673584;0.0404003650817871;1.064307;11.2516593933105;26.3374037742615;12.3159663933105;27.4017107742615;11336;8344;192;243;15.151382448;592.286634455
1013;0.000133;0.013000965118408203;0.027065038681030273;0.0131339651184082;0.0271980386810303;0.984296999999998;10.2849807739258;18.7293171882629;11.2692777739258;19.713614188263;0.00012;0.014421701431274414;0.0363306999206543;0.0145417014312744;0.0364506999206543;1.064427;11.2660810947418;26.3737344741821;12.3305080947418;27.4381614741821;11336;8344;192;243;15.161748454;593.286634455
1014;0.000132;0.012591838836669922;0.024520158767700195;0.0127238388366699;0.0246521587677002;0.984428999999998;10.2975726127625;18.7538373470306;11.2820016127625;19.7382663470307;0.000118;0.016577720642089844;0.036522626876831055;0.0166957206420898;0.0366406268768311;1.064545;11.2826588153839;26.410257101059;12.3472038153839;27.474802101059;11336;8344;192;243;15.171797095;593.571989182
1015;0.000132;0.014654874801635742;0.026641368865966797;0.0147868748016357;0.0267733688659668;0.984560999999998;10.3122274875641;18.7804787158966;11.2967884875641;19.7650397158966;0.000119;0.01990032196044922;0.03670454025268555;0.0200193219604492;0.0368235402526855;1.064664;11.3025591373444;26.4469616413116;12.3672231373444;27.5116256413117;11336;8344;192;243;15.181627956;594.287185372
1016;0.000131;0.014298677444458008;0.02666163444519043;0.014429677444458;0.0267926344451904;0.984691999999998;10.3265261650085;18.8071403503418;11.3112181650085;19.7918323503418;0.000118;0.014782428741455078;0.03899192810058594;0.0149004287414551;0.0391099281005859;1.064782;11.3173415660858;26.4859535694122;12.3821235660858;27.5507355694122;11336;8344;192;243;15.192720432;595.287185372
1017;0.000131;0.014064788818359375;0.0234830379486084;0.0141957888183594;0.0236140379486084;0.984822999999998;10.3405909538269;18.8306233882904;11.3254139538269;19.8154463882904;0.000117;0.01346588134765625;0.03921151161193848;0.0135828813476563;0.0393285116119385;1.064899;11.3308074474335;26.5251650810242;12.3957064474335;27.5900640810242;11336;8344;192;243;15.205955142;595.427266507
1018;0.000132;0.013410329818725586;0.027300357818603516;0.0135423298187256;0.0274323578186035;0.984954999999998;10.3540012836456;18.857923746109;11.3389562836456;19.842878746109;0.000117;0.017635822296142578;0.037058115005493164;0.0177528222961426;0.0371751150054932;1.065016;11.3484432697296;26.5622231960297;12.4134592697296;27.6272391960297;11336;8344;192;243;15.217186873;596.427266507
1019;0.000129;0.015203475952148438;0.024232149124145508;0.0153324759521484;0.0243611491241455;0.985083999999999;10.3692047595978;18.8821558952332;11.3542887595978;19.8672398952332;0.000116;0.014762401580810547;0.03454470634460449;0.0148784015808105;0.0346607063446045;1.065132;11.3632056713104;26.5967679023743;12.4283376713104;27.6618999023743;11336;8344;192;243;15.22776541;596.708784641
1020;0.000134;0.014045953750610352;0.02710747718811035;0.0141799537506104;0.0272414771881104;0.985217999999998;10.3832507133484;18.9092633724213;11.3684687133484;19.8944813724213;0.000137;0.014384746551513672;0.03656196594238281;0.0145217465515137;0.0366989659423828;1.065269;11.3775904178619;26.6333298683167;12.4428594178619;27.6985988683167;11336;8344;192;243;15.238669966;597.417359807
1021;0.000132;0.013388633728027344;0.024469375610351562;0.0135206337280273;0.0246013756103516;0.985349999999999;10.3966393470764;18.9337327480316;11.3819893470764;19.9190827480316;0.000119;0.01391291618347168;0.038213253021240234;0.0140319161834717;0.0383322530212402;1.065388;11.3915033340454;26.6715431213379;12.4568913340454;27.7369311213379;11336;8344;192;243;15.254626216;598.417359807
1022;0.000133;0.01714491844177246;0.025657176971435547;0.0172779184417725;0.0257901769714355;0.985482999999999;10.4137842655182;18.9593899250031;11.3992672655182;19.9448729250031;0.000117;0.01755356788635254;0.03713393211364746;0.0176705678863525;0.0372509321136475;1.065505;11.4090569019318;26.7086770534515;12.4745619019318;27.7741820534515;11336;8344;192;243;15.265110851;598.656664366
1023;0.000131;0.013425111770629883;0.02534341812133789;0.0135561117706299;0.0254744181213379;0.985613999999999;10.4272093772888;18.9847333431244;11.4128233772888;19.9703473431244;0.000117;0.01688098907470703;0.034459590911865234;0.016997989074707;0.0345765909118652;1.065622;11.4259378910065;26.7431366443634;12.4915598910065;27.8087586443634;11336;8344;192;243;15.285221591;599.321960786
1024;0.000131;0.012702703475952148;0.026577472686767578;0.0128337034759521;0.0267084726867676;0.985744999999999;10.4399120807648;19.0113108158112;11.4256570807648;19.9970558158112;0.000117;0.017630338668823242;0.03771805763244629;0.0177473386688232;0.0378350576324463;1.065739;11.4435682296753;26.7808547019958;12.5093072296753;27.8465937019959;11336;8344;192;243;15.295714147;600.321960786
1025;0.000131;0.014200210571289062;0.02633953094482422;0.0143312105712891;0.0264705309448242;0.985875999999999;10.4541122913361;19.037650346756;11.4399882913361;20.023526346756;0.000117;0.015053987503051758;0.03661680221557617;0.0151709875030518;0.0367338022155762;1.065856;11.4586222171783;26.8174715042114;12.5244782171783;27.8833275042114;11336;8344;192;243;15.306483664;600.414076059
1026;0.000131;0.014136314392089844;0.024428606033325195;0.0142673143920898;0.0245596060333252;0.986006999999999;10.4682486057281;19.0620789527893;11.4542556057282;20.0480859527893;0.000117;0.014095306396484375;0.036069393157958984;0.0142123063964844;0.036186393157959;1.065973;11.4727175235748;26.8535408973694;12.5386905235748;27.9195138973694;11336;8344;192;243;15.322242429;601.414076059
1027;0.000133;0.013296842575073242;0.025569915771484375;0.0134298425750732;0.0257029157714844;0.986139999999999;10.4815454483032;19.0876488685608;11.4676854483032;20.0737888685608;0.000117;0.015297889709472656;0.03485918045043945;0.0154148897094727;0.0349761804504395;1.06609;11.4880154132843;26.8884000778198;12.5541054132843;27.9544900778198;11336;8344;192;243;15.33348653;601.644665491
1028;0.000133;0.01871347427368164;0.02433919906616211;0.0188464742736816;0.0244721990661621;0.986272999999999;10.5002589225769;19.111988067627;11.4865319225769;20.098261067627;0.000118;0.013491630554199219;0.035003662109375;0.0136096305541992;0.035121662109375;1.066208;11.5015070438385;26.9234037399292;12.5677150438385;27.9896117399292;11336;8344;192;243;15.343945558;602.299817321
1029;0.000134;0.01350545883178711;0.02347707748413086;0.0136394588317871;0.0236110774841309;0.986406999999999;10.5137643814087;19.1354651451111;11.5001713814087;20.1218721451111;0.000119;0.013654470443725586;0.034471988677978516;0.0137734704437256;0.0345909886779785;1.066327;11.5151615142822;26.9578757286072;12.5814885142822;28.0242027286072;11336;8344;192;243;15.355967221;603.299817321
1030;0.000131;0.01518106460571289;0.023665904998779297;0.0153120646057129;0.0237969049987793;0.986537999999999;10.5289454460144;19.1591310501099;11.5154834460144;20.1456690501099;0.000117;0.017661571502685547;0.03902935981750488;0.0177785715026855;0.0391463598175049;1.066444;11.5328230857849;26.9969050884247;12.5992670857849;28.0633490884247;11336;8344;192;243;15.367854397;603.377370728
1031;0.000133;0.01390218734741211;0.025007009506225586;0.0140351873474121;0.0251400095062256;0.986670999999999;10.5428476333618;19.1841380596161;11.5295186333618;20.1708090596161;0.000117;0.016574859619140625;0.0374455451965332;0.0166918596191406;0.0375625451965332;1.066561;11.5493979454041;27.0343506336212;12.615958945404;28.1009116336212;11336;8344;192;243;15.378716567;604.377370728
1032;0.000131;0.014051675796508789;0.02594614028930664;0.0141826757965088;0.0260771402893066;0.986801999999999;10.5568993091583;19.2100841999054;11.5437013091583;20.1968861999054;0.000118;0.019623756408691406;0.03728675842285156;0.0197417564086914;0.0374047584228516;1.066679;11.5690217018127;27.0716373920441;12.6357007018127;28.1383163920441;11336;8344;192;243;15.392107715;604.596589887
1033;0.000133;0.014419078826904297;0.027661800384521484;0.0145520788269043;0.0277948003845215;0.986934999999999;10.5713183879852;19.2377460002899;11.5582533879852;20.2246810002899;0.000117;0.015337944030761719;0.03865242004394531;0.0154549440307617;0.0387694200439453;1.066796;11.5843596458435;27.110289812088;12.6511556458435;28.177085812088;11336;8344;192;243;15.402710495;605.329952362
1034;0.000133;0.01498556137084961;0.02354145050048828;0.0151185613708496;0.0236744505004883;0.987067999999999;10.5863039493561;19.2612874507904;11.5733719493561;20.2483554507904;0.000117;0.015150308609008789;0.03619813919067383;0.0152673086090088;0.0363151391906738;1.066913;11.5995099544525;27.1464879512787;12.6664229544525;28.2134009512787;11336;8344;192;243;15.413924836;606.329952362
1035;0.000135;0.01462554931640625;0.025765180587768555;0.0147605493164062;0.0259001805877686;0.987202999999999;10.6009294986725;19.2870526313782;11.5881324986725;20.2742556313782;0.000118;0.014914274215698242;0.03624320030212402;0.0150322742156982;0.036361200302124;1.067031;11.6144242286682;27.1827311515808;12.6814552286682;28.2497621515808;11336;8344;192;243;15.424703915;606.487275814
1036;0.000132;0.01352834701538086;0.023924589157104492;0.0136603470153809;0.0240565891571045;0.987334999999999;10.6144578456879;19.3109772205353;11.6017928456879;20.2983122205353;0.000117;0.015366554260253906;0.03750014305114746;0.0154835542602539;0.0376171430511475;1.067148;11.6297907829285;27.220231294632;12.6969387829285;28.287379294632;11336;8344;192;243;15.435426767;607.487275814
1037;0.000131;0.013748645782470703;0.02311873435974121;0.0138796457824707;0.0232497343597412;0.987465999999999;10.6282064914703;19.334095954895;11.6156724914703;20.3215619548951;0.000117;0.01777815818786621;0.03512859344482422;0.0178951581878662;0.0352455934448242;1.067265;11.6475689411163;27.2553598880768;12.7148339411163;28.3226248880768;11336;8344;192;243;15.445361242;607.782414468
1038;0.000133;0.012457847595214844;0.025337934494018555;0.0125908475952148;0.0254709344940186;0.987598999999999;10.6406643390656;19.359433889389;11.6282633390656;20.3470328893891;0.000117;0.01566624641418457;0.036817073822021484;0.0157832464141846;0.0369340738220215;1.067382;11.6632351875305;27.2921769618988;12.7306171875305;28.3595589618988;11336;8344;192;243;15.455563699;608.499457667
1039;0.000132;0.01413273811340332;0.02375340461730957;0.0142647381134033;0.0238854046173096;0.987730999999999;10.654797077179;19.3831872940063;11.642528077179;20.3709182940064;0.000116;0.016208887100219727;0.03833270072937012;0.0163248871002197;0.0384487007293701;1.067498;11.6794440746307;27.3305096626282;12.7469420746307;28.3980076626282;11336;8344;192;243;15.466323701;609.499457667
1040;0.000131;0.016061782836914062;0.023478031158447266;0.0161927828369141;0.0236090311584473;0.987861999999999;10.6708588600159;19.4066653251648;11.6587208600159;20.3945273251648;0.000118;0.01586127281188965;0.03543543815612793;0.0159792728118896;0.0355534381561279;1.067616;11.6953053474426;27.3659451007843;12.7629213474426;28.4335611007843;11336;8344;192;243;15.477630952;609.637107299
1041;0.000132;0.01413583755493164;0.024307727813720703;0.0142678375549316;0.0244397278137207;0.987993999999999;10.6849946975708;19.4309730529785;11.6729886975708;20.4189670529786;0.000116;0.015299081802368164;0.036499738693237305;0.0154150818023682;0.0366157386932373;1.067732;11.710604429245;27.4024448394775;12.778336429245;28.4701768394775;11336;8344;192;243;15.489657289;610.637107299
